participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._round_number,participant._current_page_name,participant.ip_address,participant.time_started,participant.exclude_from_data_analysis,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.payoff_plus_participation_fee,session.code,session.label,session.experimenter_name,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.treatment,session.config.participation_fee,consent_start2_copy.1.player.id_in_group,consent_start2_copy.1.player.payoff,consent_start2_copy.1.group.id_in_subsession,consent_start2_copy.1.subsession.round_number,ultimatum_customer_vignette.1.player.id_in_group,ultimatum_customer_vignette.1.player.valid_code,ultimatum_customer_vignette.1.player.payoff,ultimatum_customer_vignette.1.group.id_in_subsession,ultimatum_customer_vignette.1.group.amount_offered,ultimatum_customer_vignette.1.group.offer_accepted,ultimatum_customer_vignette.1.subsession.round_number,ultimatum_banker_vignette.1.player.id_in_group,ultimatum_banker_vignette.1.player.valid_code,ultimatum_banker_vignette.1.player.payoff,ultimatum_banker_vignette.1.group.id_in_subsession,ultimatum_banker_vignette.1.group.amount_offered,ultimatum_banker_vignette.1.group.offer_accepted,ultimatum_banker_vignette.1.subsession.round_number
110,2yrwqig4,,0,11,10,ultimatum_customer_vignette,1,Validation,10.109.132.249,2017-08-17 02:44:20.785981+00:00,0,1,A2CB7WDJ9V6VVN,3KAKFY4PGVHKKG7FVA05PNJE8WF3IL,3,$0.28,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,110,0,1,1,2,2188282,3,49,3,1,1,,,,,,,
111,hewqo5kk,,0,9,10,ultimatum_customer_vignette,1,Results,10.158.177.57,2017-08-17 02:46:55.821029+00:00,0,1,A2YDQBA23C2D94,3Z3ZLGNNSJ9X1EVY8I5EYPA0Z6W3QO,100,$1.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,111,0,1,1,1,,100,50,0,1,1,,,,,,,
112,80mu68ri,,0,9,10,ultimatum_customer_vignette,1,Results,10.63.5.160,2017-08-17 03:01:44.673253+00:00,0,1,A11IYGHTR4XIGR,3X73LLYYQ2TRSPP57B2ZYPG5D0RNHS,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,112,0,1,1,2,,0,50,0,1,1,,,,,,,
113,ek5ifrpy,,0,9,10,ultimatum_customer_vignette,1,Results,10.179.204.228,2017-08-17 03:07:43.211611+00:00,0,1,A10TT0QTE6FNQQ,3EWIJTFFVPMCNJ6WG4SV2ANFDRP0EF,90,$1.15,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,113,0,1,1,1,,90,51,10,1,1,,,,,,,
114,jlwx4eks,,0,11,10,ultimatum_customer_vignette,1,Validation,10.169.124.243,2017-08-17 03:13:29.110475+00:00,0,1,A3D0SZN2SSX1,3M23Y66PO3M8BDXTJOSH0S1LRLK6SN,10,$0.35,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,114,0,1,1,2,8289500,10,51,10,1,1,,,,,,,
115,l5fqxpxf,,0,11,10,ultimatum_customer_vignette,1,Validation,10.99.212.2,2017-08-17 03:16:35.790037+00:00,0,1,AW6DFFL8QE1FH,3WR9XG3T64Q8DS9NCX1R83LB8G174G,98,$1.23,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,115,0,1,1,1,9713025,98,52,2,1,1,,,,,,,
116,gckllpw8,,0,4,10,ultimatum_customer_vignette,1,WaitToStart,10.13.194.229,2017-08-17 03:18:24.828391+00:00,0,1,AHFTET21ZJTCV,3FIJLY1B6VJ7HEACS0RRZT9NX0EFPH,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,116,0,1,1,116,,0,1,,,1,,,,,,,
117,hs6o66eo,,0,11,10,ultimatum_customer_vignette,1,Validation,10.179.109.26,2017-08-17 03:18:30.333260+00:00,0,1,A39J7HS3JV8CN,3N2BF7Y2VR9LA745VANZLAR58AIHMN,2,$0.27,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,117,0,1,1,2,1457359,2,52,2,1,1,,,,,,,
118,68ofs0ht,,0,0,10,,,,,,0,0,,,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,118,0,1,1,118,,0,1,,,1,,,,,,,
119,i9r5zouz,,0,0,10,,,,,,0,0,,,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,119,0,1,1,119,,0,1,,,1,,,,,,,
120,iy2wixil,,0,0,10,,,,,,0,0,,,0,$0.25,ymybjutu,,,3X878VYTIEXFPO8I6CS9ANMHBAKF7W,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,120,0,1,1,120,,0,1,,,1,,,,,,,
1,1ms9c3pw,,0,0,10,,,,,,0,0,,,0,$0.25,onntv54m,,,,,,1,0.01,direct_response,$0.25,1,0,1,1,1,,0,1,,,1,,,,,,,
2,d7fgt05f,,0,0,10,,,,,,0,0,,,0,$0.25,onntv54m,,,,,,1,0.01,direct_response,$0.25,2,0,1,1,2,,0,1,,,1,,,,,,,
1,9ju2k537,,0,11,10,ultimatum_banker_vignette,1,Validation,10.236.186.89,2017-08-17 16:03:17.403600+00:00,0,1,A34930YXVQ8SUT,37TRT2X24R6LIMVYSL0BJ7WQ94EBJV,93,$1.18,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,1,0,1,1,,,,,,,,2,8903026,93,26,7,1,1
2,g2glwntx,,0,9,10,ultimatum_banker_vignette,1,Results,10.150.135.91,2017-08-17 16:03:17.641993+00:00,0,1,A1HN4550TIXQBZ,3NPFYT4IZDJI4N8YPB7QBRV20FLGX5,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,2,0,1,1,,,,,,,,1,,0,46,0,0,1
3,n4ebbbn9,,0,9,10,ultimatum_banker_vignette,1,Results,10.63.100.174,2017-08-17 16:03:19.133892+00:00,0,1,A1SV96FCZ1U6CV,3TXD01ZLD5WAB3LJP5U2IVZVGSV4UE,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,3,0,1,1,,,,,,,,2,,0,8,15,0,1
4,xqc4pt47,,0,11,10,ultimatum_banker_vignette,1,Validation,10.93.232.18,2017-08-17 16:03:19.523503+00:00,0,1,A1C59M3HPCO503,3PJUZCGDJ7VDACKI3XPO3BSM5TH98Z,60,$0.85,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,4,0,1,1,,,,,,,,2,4262573,60,14,40,1,1
5,ront1omr,,0,9,10,ultimatum_banker_vignette,1,Results,10.229.95.34,2017-08-17 16:03:24.257676+00:00,0,1,A2B1YSMEHN1G2K,3NS0A6KXC5N79I8DQTVB8CBD8FJGZ2,98,$1.23,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,5,0,1,1,,,,,,,,2,,98,24,2,1,1
6,mc2c31pd,,0,11,10,ultimatum_banker_vignette,1,Validation,10.41.203.70,2017-08-17 16:03:25.712860+00:00,0,1,A14WLAP6TCEKO0,3KXIR214I5V1RRCH6LKWCC43X1B24T,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,6,0,1,1,,,,,,,,1,7350539,0,22,10,0,1
7,i8q81e4n,,0,11,10,ultimatum_banker_vignette,1,Validation,10.33.230.36,2017-08-17 16:03:30.006938+00:00,0,1,A1489QNXV5IM6O,3JWH6J9I9TSH1CMJ7JS3CED7IOJBNZ,95,$1.20,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,7,0,1,1,,,,,,,,2,8951431,95,23,5,1,1
8,0iscx5de,,0,9,10,ultimatum_banker_vignette,1,Results,10.179.55.98,2017-08-17 16:03:36.908722+00:00,0,1,A1PGI3MHP9JZL4,3QHK8ZVMINXRDCJYV6COZM9IDTJBLX,5,$0.30,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,8,0,1,1,,,,,,,,1,,5,12,5,1,1
9,3tymkzcq,,0,9,10,ultimatum_banker_vignette,1,Results,10.65.88.66,2017-08-17 16:03:38.874029+00:00,0,1,A1QVNF19XSRSD7,3483FV8BEFYF6EGVP9DB9AOHTSH26E,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,9,0,1,1,,,,,,,,1,,0,7,100,0,1
10,3sx23o9g,,0,11,10,ultimatum_banker_vignette,1,Validation,10.178.162.66,2017-08-17 16:03:39.281754+00:00,0,1,AXHB59WY3NYZ4,3YMTUJH0DTVVBQ6UP04SDZDTXEO4TN,99,$1.24,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,10,0,1,1,,,,,,,,2,3115868,99,20,1,1,1
11,03cw1qao,,0,3,10,consent_start2_copy,1,Proceed,10.43.185.17,2017-08-17 16:03:41.891373+00:00,0,1,A1KEA2Z47S3UPI,3GU1KF0O4JGH4XYWNY5VG3I2I3KBPV,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,11,0,1,1,,,,,,,,11,,0,1,,,1
12,4vllmsvz,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.30.96,2017-08-17 16:03:42.328766+00:00,0,1,A1YW8LOGOAQ7ER,36PW28KO40B8OW4E86PORGZSMEXEAI,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,12,0,1,1,,,,,,,,1,8639967,0,2,0,1,1
13,ikn7q9iz,,0,9,10,ultimatum_banker_vignette,1,Results,10.109.163.176,2017-08-17 16:03:43.026565+00:00,0,1,ABQ7HW805MTU3,39ZSFO5CA9B0EL44SCH6OXOEYPKUJU,20,$0.45,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,13,0,1,1,,,,,,,,1,,20,3,20,1,1
14,taabr8mt,,0,11,10,ultimatum_banker_vignette,1,Validation,10.152.233.4,2017-08-17 16:03:45.820047+00:00,0,1,A1N4P4XGQM7NXE,352YTHGROWS56HFZP6N3ZGA5MKTH4Q,97,$1.22,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,14,0,1,1,,,,,,,,2,6947732,97,19,3,1,1
15,5czwc9ml,,0,11,10,ultimatum_banker_vignette,1,Validation,10.236.12.50,2017-08-17 16:03:54.654158+00:00,0,1,A25CAT0W9W97Z8,3Q5C1WP23NGCYPYL1M3SCL0C5RS51K,80,$1.05,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,15,0,1,1,,,,,,,,2,1905489,80,3,20,1,1
16,zg30531z,,0,11,10,ultimatum_banker_vignette,1,Validation,10.43.196.234,2017-08-17 16:03:54.907646+00:00,0,1,A2KOECHP94T0TI,3CN4LGXD5Y3RSC5OZ6RRLG58CG64YC,100,$1.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,16,0,1,1,,,,,,,,2,8729878,100,2,0,1,1
17,kwcn8j25,,0,9,10,ultimatum_banker_vignette,1,Results,10.142.142.206,2017-08-17 16:03:56.808160+00:00,0,1,A1XIIHV1GTI97H,3DL65MZB8EUWHB1CSKLFXBPGMHIECK,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,17,0,1,1,,,,,,,,1,,0,6,0,0,1
18,olyhxlpb,,0,9,10,ultimatum_banker_vignette,1,Results,10.81.229.55,2017-08-17 16:04:11.642840+00:00,0,1,A1J4AZL6MZ675U,3U5JL4WY5LO2S7FEUA5P22YZAAC4X6,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,18,0,1,1,,,,,,,,1,,0,4,2,0,1
19,u5sjjhq9,,0,11,10,ultimatum_banker_vignette,1,Validation,10.93.232.18,2017-08-17 16:04:11.865099+00:00,0,1,A3L4RJUHA0CJEA,3CP1TO84PUGJNAGHKQ36H4AHXX6521,95,$1.20,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,19,0,1,1,,,,,,,,2,5783453,95,16,5,1,1
20,1wyv8zuy,,0,11,10,ultimatum_banker_vignette,1,Validation,10.158.160.96,2017-08-17 16:04:13.928429+00:00,0,1,A1VVR9MA1P9HWJ,3DY46V3X3QXBM7Z42954FBDTH7X552,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,20,0,1,1,,,,,,,,2,4779727,0,5,99,0,1
21,khctbfzi,,0,11,10,ultimatum_banker_vignette,1,Validation,10.164.172.163,2017-08-17 16:04:14.211388+00:00,0,1,A296HTKGCX7FY9,308Q0PEVB9S6ZIWVCJ1FG0M08PM9I7,95,$1.20,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,21,0,1,1,,,,,,,,2,5953417,95,12,5,1,1
22,t2fcyy7o,,0,9,10,ultimatum_banker_vignette,1,Results,10.157.112.148,2017-08-17 16:04:21.444235+00:00,0,1,A3V07DG07W3S5G,326O153BMJD6M37QSGGQHH7Y7HUEDK,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,22,0,1,1,,,,,,,,2,,0,6,0,0,1
23,9fmvjof0,,0,11,10,ultimatum_banker_vignette,1,Validation,10.142.142.206,2017-08-17 16:04:27.657106+00:00,0,1,A3SS6SG0E9LGAE,3YGXWBAF71WEP94J3E92OPDP9SOC4C,5,$0.30,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,23,0,1,1,,,,,,,,1,674194,5,25,5,1,1
24,xxuu61vq,,0,9,10,ultimatum_banker_vignette,1,Results,10.109.163.176,2017-08-17 16:04:27.987960+00:00,0,1,AY7WOX4UCIBU2,38YMOXR4MVE1IUE23T2IXH46XZC6W0,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,24,0,1,1,,,,,,,,2,,0,34,40,0,1
25,vm0ii32x,,0,10,10,ultimatum_banker_vignette,1,Validation,10.138.147.190,2017-08-17 16:04:29.683778+00:00,0,1,ABKPEX0E9W2HW,3KJYX6QCMAQ0R0T4X2RBKJQXCWUJV9,10,$0.35,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,25,0,1,1,,,,,,,,1,,10,9,10,1,1
26,so53gc4f,,0,9,10,ultimatum_banker_vignette,1,Results,10.71.207.7,2017-08-17 16:04:31.651127+00:00,0,1,A2JRONMDBUJT3K,3A7Y0R2P2P3SVPYZXHST84NIS72JXC,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,26,0,1,1,,,,,,,,2,,0,4,2,0,1
27,rk1he1x5,,0,3,10,consent_start2_copy,1,Proceed,10.16.227.159,2017-08-17 16:04:32.969143+00:00,0,1,A136SBQYT4RFKX,3Q8GYXHFEQHWLS8JHJSCTHJ39OJC5H,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,27,0,1,1,,,,,,,,27,,0,1,,,1
28,skaecws2,,0,10,10,ultimatum_banker_vignette,1,Validation,10.164.172.163,2017-08-17 16:04:38.264818+00:00,0,1,A1JT9DNDMSQ34E,3C2NJ6JBKBWNDZMNOQZSBLA3OI62NO,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,28,0,1,1,,,,,,,,1,,0,5,99,0,1
29,zq3u3203,,0,3,10,consent_start2_copy,1,Proceed,10.154.45.231,2017-08-17 16:04:39.242056+00:00,0,1,A3VMKLJTSGYKHN,3SPJ033422IHVUO92DEVRIURUDWJYI,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,29,0,1,1,,,,,,,,29,,0,1,,,1
30,q52hyvhy,,0,11,10,ultimatum_banker_vignette,1,Validation,10.234.210.245,2017-08-17 16:04:40.785455+00:00,0,1,A21H2UDDHN8ZF,3NAPMVF0ZXUYAEU08JI3FOODO3172I,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,30,0,1,1,,,,,,,,1,2726342,0,34,40,0,1
31,qs2dwweq,,0,11,10,ultimatum_banker_vignette,1,Validation,10.180.71.118,2017-08-17 16:54:57.215573+00:00,0,1,A2BZY06YRWGEDL,39ZSFO5CA9B0EL44SCH6OXOEYPLJUK,99,$1.24,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,31,0,1,1,,,,,,,,2,6276159,99,42,1,1,1
32,tglmddq2,,0,3,10,consent_start2_copy,1,Proceed,10.63.30.96,2017-08-17 16:04:44.209660+00:00,0,1,A3G6L97AX9KR7F,3IXEICO793Y9QDA88OX7AXX7T5U6TA,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,32,0,1,1,,,,,,,,32,,0,1,,,1
33,2l9qardl,,0,11,10,ultimatum_banker_vignette,1,Validation,10.170.176.153,2017-08-17 16:04:47.343577+00:00,0,1,AXPXZJ0Q5VVUE,3HWRJOOET6HCOSQ8P6BFCGTY8K4ESE,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,33,0,1,1,,,,,,,,1,3873706,0,8,15,0,1
34,4bd1ivb6,,0,3,10,consent_start2_copy,1,Proceed,10.186.81.42,2017-08-17 16:04:48.894833+00:00,0,1,AAM0Q3DCSSQ0A,3A7Y0R2P2P3SVPYZXHST84NIS72JXC,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,34,0,1,1,,,,,,,,34,,0,1,,,1
35,f38e5gx5,,0,11,10,ultimatum_banker_vignette,1,Validation,10.99.212.2,2017-08-17 16:05:06.607540+00:00,0,1,ASV53ZC7ILJ7B,3AAPLD8UCDWPN2UP47OB7OMX2JAHTM,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,35,0,1,1,,,,,,,,2,3602746,0,7,100,0,1
36,4af4fetr,,0,11,10,ultimatum_banker_vignette,1,Validation,10.41.215.197,2017-08-17 16:05:11.716649+00:00,0,1,A1WPXQWFALCA65,3I7DHKZYGOF3O4ST8LID1N4661B5FL,90,$1.15,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,36,0,1,1,,,,,,,,2,439379,90,9,10,1,1
37,0hhsfxgr,,0,11,10,ultimatum_banker_vignette,1,Validation,10.138.121.5,2017-08-17 16:05:15.200201+00:00,0,1,A2CZ10JX5FBO09,30H4UDGLT3XDNO2TENV4UJTWU2OMPV,5,$0.30,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,37,0,1,1,,,,,,,,1,9779147,5,44,5,1,1
38,fw41bnel,,0,3,10,consent_start2_copy,1,Proceed,10.69.205.24,2017-08-17 16:05:30.694875+00:00,0,1,ABSTVXSZIJGN5,3Q8GYXHFEQHWLS8JHJSCTHJ39OJ5CA,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,38,0,1,1,,,,,,,,38,,0,1,,,1
39,b9wi6u4j,,0,11,10,ultimatum_banker_vignette,1,Validation,10.63.100.174,2017-08-17 16:05:49.686271+00:00,0,1,A1A8VMLJFFGCB6,3FFJ6VRIL23O3O8ICNIMNPL75LSI04,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,39,0,1,1,,,,,,,,1,5711438,0,10,10,0,1
40,1ve4ms0p,,0,11,10,ultimatum_banker_vignette,1,Validation,10.179.55.98,2017-08-17 16:05:47.653941+00:00,0,1,A3BPF5TQJ9RQAZ,3GU1KF0O4JGH4XYWNY5VG3I2I3KPB9,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,40,0,1,1,,,,,,,,2,4533419,0,10,10,0,1
41,lg4rul40,,0,11,10,ultimatum_banker_vignette,1,Validation,10.230.176.210,2017-08-17 16:06:13.723628+00:00,0,1,A241PV6A122I5X,3483FV8BEFYF6EGVP9DB9AOHTSH26E,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,41,0,1,1,,,,,,,,2,3179727,0,11,100,0,1
42,ag2fmdmx,,0,10,10,ultimatum_banker_vignette,1,Validation,10.109.163.176,2017-08-17 16:06:16.784203+00:00,0,1,A3NEAC780MRHAN,3ERET4BTVNOX5DMJCMMRTG1D0TBK9T,0,$0.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,42,0,1,1,,,,,,,,1,,0,11,100,0,1
43,cxiubsin,,0,9,10,ultimatum_banker_vignette,1,Results,10.71.208.122,2017-08-17 16:06:46.324570+00:00,0,1,A8HSPSD88CUTS,339ANSOTR6HQGEFMGGS4690GJJYIKA,12,$0.37,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,43,0,1,1,,,,,,,,1,,12,15,12,1,1
44,m9sd430h,,0,10,10,ultimatum_banker_vignette,1,Validation,10.79.219.198,2017-08-17 16:06:47.416292+00:00,0,1,AP8OG80OLCCMC,33NF62TLXKHMBPZSYYD4IAFGWYNKJO,10,$0.35,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,44,0,1,1,,,,,,,,1,,10,13,10,1,1
45,dqgnhdbi,,0,9,10,ultimatum_banker_vignette,1,Results,10.71.204.252,2017-08-17 16:07:06.439789+00:00,0,1,A1DCKRRPA4AWVD,3QL2OFSM97X0BHEPLJOYNYJP09JCN7,100,$1.25,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,45,0,1,1,,,,,,,,1,,100,27,100,1,1
46,xfvx1fw6,,0,11,10,ultimatum_banker_vignette,1,Validation,10.69.198.55,2017-08-17 16:07:44.812762+00:00,0,1,A2SY2N44N1RWVA,39ZSFO5CA9B0EL44SCH6OXOEYPKUJU,10,$0.35,7zatfhdg,,,3U18MJKL1U1XPXGVVHJXYEN4EDINCR,3MU03ZNWVE417KSB0OOMNMU5K2A5FU,,0,0.01,direct_response,$0.25,46,0,1,1,,,,,,,,1,6558274,10,30,10,1,1
